hipot,plan_pensiones,fondo_inversion,acciones,renta_fija,prest_pers,tarj_cred,cta_ahorro/depos_pzo,seg_vida,seg_med,cripto,ID,year,age_bracket,edu_level,labor_categ
0,0,0,0,0,0,0,0,0,0,0,2021_6218,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6219,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6220,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6221,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6222,2021,45-54,Primary,Desempleado
1,0,1,0,0,1,0,0,1,1,0,2021_6223,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6224,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6225,2021,18-34,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6226,2021,65-79,University,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6227,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6228,2021,18-34,Secondary,Otros inactivos
0,0,1,0,0,0,0,1,0,0,0,2021_6229,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6230,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,1,1,0,0,0,0,2021_6231,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6232,2021,55-64,University,Autónomo
0,0,0,0,0,1,0,1,1,1,1,2021_6233,2021,35-44,Secondary,Asalariado
0,0,0,0,0,1,0,0,1,0,0,2021_6234,2021,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6235,2021,35-44,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6236,2021,35-44,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6237,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6238,2021,45-54,Secondary,Autónomo
0,0,0,0,0,1,0,0,0,0,0,2021_6239,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6240,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6241,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6242,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6243,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6244,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6245,2021,35-44,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,1,2021_6246,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6247,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6248,2021,18-34,Secondary,Asalariado
1,0,0,0,0,0,0,0,1,1,0,2021_6249,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2021_6250,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,1,1,0,2021_6251,2021,35-44,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6252,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2021_6253,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,1,2021_6254,2021,45-54,University,Desempleado
0,0,0,0,0,1,1,0,0,0,0,2021_6255,2021,35-44,University,Desempleado
0,0,0,0,0,1,1,0,1,0,0,2021_6256,2021,18-34,Primary,Desempleado
0,0,0,0,0,0,1,0,0,0,0,2021_6257,2021,45-54,Primary,Jubilado
1,0,0,0,0,0,1,0,1,0,0,2021_6258,2021,35-44,University,Autónomo
0,0,0,0,0,1,0,0,0,0,0,2021_6259,2021,35-44,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6260,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6261,2021,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,1,0,0,1,2021_6262,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6263,2021,35-44,Primary,Otros inactivos
0,1,0,0,0,0,0,0,0,0,0,2021_6264,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6265,2021,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6266,2021,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6267,2021,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,1,0,2021_6268,2021,35-44,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,1,0,0,2021_6269,2021,55-64,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6270,2021,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6271,2021,45-54,Primary,Desempleado
0,1,1,1,0,0,1,0,0,0,0,2021_6272,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6273,2021,18-34,Secondary,Otros inactivos
0,0,1,0,0,0,1,0,0,0,0,2021_6274,2021,45-54,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6275,2021,55-64,Primary,Asalariado
0,0,0,0,0,1,1,0,1,0,0,2021_6276,2021,35-44,University,Autónomo
0,0,0,0,0,1,0,0,1,0,0,2021_6277,2021,55-64,University,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2021_6278,2021,55-64,Primary,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6279,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,1,0,0,0,0,0,2021_6280,2021,35-44,University,Asalariado
0,0,0,0,0,1,0,0,1,0,1,2021_6281,2021,18-34,University,Asalariado
0,0,0,0,0,1,1,0,0,0,0,2021_6282,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,1,1,0,0,0,2021_6283,2021,45-54,University,Autónomo
1,0,0,1,0,1,1,1,1,0,0,2021_6284,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6285,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6286,2021,65-79,Primary,Jubilado
0,0,0,1,0,1,0,0,1,0,0,2021_6287,2021,35-44,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6288,2021,55-64,Secondary,Jubilado
0,0,0,0,0,0,0,0,1,0,0,2021_6289,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,1,0,0,2021_6290,2021,35-44,University,Asalariado
0,0,0,0,0,1,1,0,1,1,0,2021_6291,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6292,2021,45-54,University,Asalariado
0,0,0,0,0,1,0,0,1,0,0,2021_6293,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6294,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6295,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6296,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6297,2021,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6298,2021,55-64,University,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6299,2021,55-64,University,Jubilado
0,0,0,1,0,0,0,0,0,0,0,2021_6300,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6301,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6302,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,1,0,2021_6303,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,1,2021_6304,2021,55-64,Secondary,Autónomo
0,0,0,0,0,1,0,0,0,0,0,2021_6305,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,1,1,0,2021_6306,2021,65-79,University,Desempleado
0,0,1,1,0,1,0,0,0,0,0,2021_6307,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,1,0,2021_6308,2021,35-44,University,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6309,2021,65-79,University,Jubilado
0,0,0,1,0,1,0,0,1,0,0,2021_6310,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6311,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6312,2021,55-64,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6313,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6314,2021,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,1,0,2021_6315,2021,18-34,Primary,Asalariado
0,0,1,0,0,1,0,0,0,0,0,2021_6316,2021,55-64,Secondary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6317,2021,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6318,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6319,2021,45-54,University,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6320,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6321,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6322,2021,65-79,Secondary,Jubilado
0,0,0,0,0,1,1,0,0,0,0,2021_6323,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6324,2021,35-44,University,Asalariado
0,0,0,0,0,1,1,0,0,0,0,2021_6325,2021,35-44,Primary,Asalariado
0,0,0,1,0,0,1,0,0,0,1,2021_6326,2021,45-54,University,Asalariado
0,0,0,0,0,1,1,0,1,1,0,2021_6327,2021,18-34,Primary,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2021_6328,2021,65-79,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6329,2021,45-54,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6330,2021,45-54,Primary,Jubilado
0,0,1,0,0,0,0,0,0,0,0,2021_6331,2021,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6332,2021,45-54,Primary,Asalariado
0,0,0,0,0,1,0,0,1,0,0,2021_6333,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6334,2021,35-44,Primary,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6335,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6336,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6337,2021,45-54,University,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6338,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6339,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,1,0,0,0,0,2021_6340,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6341,2021,18-34,Primary,Desempleado
0,0,0,0,0,1,0,0,0,0,0,2021_6342,2021,55-64,Primary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6343,2021,65-79,Primary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6344,2021,45-54,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6345,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6346,2021,55-64,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6347,2021,35-44,University,Desempleado
0,0,0,0,0,1,0,0,0,0,0,2021_6348,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,1,0,0,1,0,2021_6349,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2021_6350,2021,65-79,University,Jubilado
0,0,0,0,0,0,1,0,0,0,0,2021_6351,2021,35-44,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6352,2021,65-79,Primary,Jubilado
1,0,0,0,0,1,1,0,1,1,0,2021_6353,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6354,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6355,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6356,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6357,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6358,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6359,2021,45-54,Primary,Autónomo
0,0,0,0,0,1,0,0,1,0,0,2021_6360,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6361,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6362,2021,18-34,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6363,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2021_6364,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6365,2021,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6366,2021,65-79,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6367,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6368,2021,35-44,University,Autónomo
0,0,0,1,0,0,1,0,0,0,0,2021_6369,2021,65-79,University,Jubilado
0,0,0,0,0,0,1,0,0,0,0,2021_6370,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6371,2021,18-34,Secondary,Desempleado
0,0,0,0,0,0,1,0,0,0,0,2021_6372,2021,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,1,0,0,2021_6373,2021,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6374,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6375,2021,55-64,Secondary,Asalariado
0,0,0,1,0,0,1,0,0,0,0,2021_6376,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6377,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6378,2021,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6379,2021,35-44,Primary,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6380,2021,45-54,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6381,2021,45-54,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6382,2021,18-34,Secondary,Asalariado
1,0,0,0,0,1,0,0,0,0,0,2021_6383,2021,35-44,Secondary,Autónomo
0,1,0,0,0,0,0,0,0,0,0,2021_6384,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6385,2021,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,1,0,0,0,2021_6386,2021,45-54,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6387,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6388,2021,45-54,University,Asalariado
0,0,1,0,0,0,0,1,1,0,0,2021_6389,2021,45-54,Primary,Asalariado
0,0,0,0,0,1,1,0,0,0,0,2021_6390,2021,55-64,Primary,Asalariado
0,0,1,1,1,0,0,0,0,0,0,2021_6391,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6392,2021,45-54,Secondary,Asalariado
1,0,0,0,0,0,0,0,0,0,0,2021_6393,2021,45-54,University,Autónomo
0,0,1,0,0,0,0,0,0,0,0,2021_6394,2021,45-54,University,Desempleado
1,0,0,0,0,0,1,0,1,0,0,2021_6395,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6396,2021,18-34,University,Asalariado
1,0,1,0,0,1,0,1,0,0,0,2021_6397,2021,55-64,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6398,2021,55-64,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6399,2021,55-64,Primary,Otros inactivos
0,0,1,1,0,1,0,0,0,0,1,2021_6400,2021,35-44,Secondary,Autónomo
0,0,0,1,0,0,0,0,0,0,0,2021_6401,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6402,2021,65-79,University,Jubilado
0,0,0,0,0,1,1,0,0,0,0,2021_6403,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,1,1,0,0,0,2021_6404,2021,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6405,2021,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6406,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6407,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6408,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6409,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,1,0,0,1,1,0,2021_6410,2021,45-54,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6411,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6412,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6413,2021,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6414,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,1,1,0,2021_6415,2021,35-44,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6416,2021,18-34,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6417,2021,35-44,University,Asalariado
1,0,0,0,0,1,1,0,1,0,0,2021_6418,2021,35-44,University,Autónomo
1,0,0,0,0,0,0,1,1,0,1,2021_6419,2021,45-54,University,Asalariado
0,0,0,1,0,1,1,0,0,0,0,2021_6420,2021,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,1,0,0,2021_6421,2021,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6422,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6423,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6424,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6425,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,1,0,2021_6426,2021,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6427,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6428,2021,55-64,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,1,0,2021_6429,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6430,2021,55-64,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6431,2021,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6432,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6433,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,1,0,2021_6434,2021,35-44,Primary,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6435,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6436,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6437,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6438,2021,65-79,Primary,Jubilado
0,1,1,0,0,0,0,0,0,0,0,2021_6439,2021,65-79,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6440,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6441,2021,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6442,2021,55-64,University,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2021_6443,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6444,2021,45-54,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6445,2021,65-79,Secondary,Jubilado
0,0,0,0,0,0,1,0,0,0,0,2021_6446,2021,55-64,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6447,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6448,2021,18-34,University,Asalariado
0,0,0,1,0,1,0,0,0,0,0,2021_6449,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6450,2021,55-64,University,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2021_6451,2021,65-79,University,Asalariado
0,0,0,0,0,1,1,0,0,0,0,2021_6452,2021,35-44,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6453,2021,35-44,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6454,2021,65-79,University,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6455,2021,55-64,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6456,2021,55-64,Secondary,Asalariado
0,0,0,0,0,1,1,0,0,1,0,2021_6457,2021,35-44,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6458,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6459,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6460,2021,18-34,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6461,2021,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6462,2021,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6463,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6464,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6465,2021,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6466,2021,65-79,University,Jubilado
0,0,1,1,0,1,0,0,0,1,0,2021_6467,2021,55-64,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,1,2021_6468,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6469,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,1,0,1,0,0,2021_6470,2021,35-44,Primary,Desempleado
0,1,0,0,0,0,1,0,0,0,0,2021_6471,2021,35-44,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6472,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,1,2021_6473,2021,35-44,Primary,Autónomo
0,0,0,0,0,0,0,0,0,1,0,2021_6474,2021,18-34,Secondary,Asalariado
0,0,0,1,0,0,0,0,0,1,0,2021_6475,2021,18-34,University,Asalariado
0,0,0,1,0,1,0,0,0,0,0,2021_6476,2021,35-44,Secondary,Otros inactivos
0,0,0,0,0,1,1,0,1,0,0,2021_6477,2021,35-44,Primary,Asalariado
0,0,0,1,0,0,0,1,0,0,0,2021_6478,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,1,0,1,2021_6479,2021,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6480,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2021_6481,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6482,2021,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6483,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6484,2021,45-54,University,Asalariado
0,0,0,0,0,1,1,0,1,1,0,2021_6485,2021,55-64,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6486,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6487,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6488,2021,18-34,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6489,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,1,1,2021_6490,2021,45-54,Secondary,Asalariado
0,0,0,1,0,0,0,1,0,0,0,2021_6491,2021,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6492,2021,45-54,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2021_6493,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,1,0,2021_6494,2021,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6495,2021,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6496,2021,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6497,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6498,2021,45-54,University,Autónomo
0,0,1,0,0,0,0,0,0,0,0,2021_6499,2021,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,1,0,2021_6500,2021,45-54,University,Otros inactivos
0,0,0,1,0,1,0,0,0,0,0,2021_6501,2021,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6502,2021,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6503,2021,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6504,2021,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,1,0,0,2021_6505,2021,45-54,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2021_6506,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6507,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2021_6508,2021,55-64,Primary,Jubilado
0,0,0,0,0,0,0,0,1,0,0,2021_6509,2021,55-64,University,Autónomo
0,0,0,0,0,1,0,0,0,0,0,2021_6510,2021,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6511,2021,55-64,Primary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6512,2021,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6513,2021,45-54,Primary,Autónomo
0,0,0,0,0,1,1,0,1,0,0,2021_6514,2021,45-54,Primary,Desempleado
0,0,0,1,0,0,1,1,0,0,0,2021_6515,2021,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2021_6516,2021,65-79,Primary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2021_6517,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6518,2021,18-34,University,Asalariado
0,0,0,1,0,1,0,0,0,0,0,2021_6519,2021,45-54,Secondary,Asalariado
1,0,0,0,0,0,0,0,0,1,0,2021_6520,2021,35-44,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2021_6521,2021,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,1,0,1,0,0,2021_6522,2021,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6523,2021,55-64,University,Desempleado
0,0,0,0,0,1,0,0,0,1,0,2021_6524,2021,18-34,Secondary,Desempleado
0,0,0,0,0,1,1,0,0,0,0,2021_6525,2021,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6526,2021,55-64,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2021_6527,2021,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2021_6528,2021,35-44,Primary,Asalariado
